Label,名称,Taste,Type
11.0,荠薴,温、辛,大肠、胃
11.0,叶上珠根,凉、平、苦、涩、甘、辛,肺、脾、肝
11.0,黄蜀葵叶,凉、苦、涩,肺、脾、肾、肝
11.0,黄鼠肉,温、辛,肺、脾、肾、肝
11.0,黄土,平、咸、甘,肺、大肠、胃、脾、肝
11.0,灰叶,平、甘,肺、脾、肝
11.0,球果藤,温、辛,膀胱、肝
11.0,清风藤,温、苦、辛,肝
11.0,云斑天牛,寒、苦、咸、辛,肝
11.0,蛴螬,温、咸、毒,肝
11.0,漆子,温、辛、毒,脾、肝
11.0,漆叶,温、辛、毒,脾、肝
11.0,漆树皮,温、辛、毒,肾
11.0,漆树木心,温、辛、毒,胃、肝
11.0,漆树根,温、辛、毒,肝
11.0,澳州茄,凉、苦,心、肾、肝
11.0,暗罗,温、辛,脾、肝
11.0,阿利藤,平、温、苦、辛、毒,missing
11.0,艾胶树叶,寒、苦,心
11.0,百步还阳,凉、苦、辛,肝
11.0,菩提树皮,温、辛,肺
11.0,菩提树花,温、辛,肺
11.0,白花灰毛槐树,寒、苦,肺、心
11.0,排骨灵,温、涩、辛,脾、肝
11.0,并头黄芩,凉、苦,肺、膀胱
11.0,白木耳,凉、平、甘、淡、毒,肺、胃
11.0,苞壳菊,寒、苦,肺、肝
11.0,七叶一把伞,温、辛,肾、肝
11.0,七星剑,温、辛,脾、肝
11.0,苦树皮,寒、苦,肺、胃、肝
11.0,白榄根,寒、苦,脾、肾
11.0,半支莲,寒、苦,心、脾
11.0,千金子,温、辛、毒,肺、胃、膀胱
11.0,千打锤,温、辛,胃、肝
11.0,千层塔,凉、平、温、苦、甘、辛、酸、毒,肺、大肠、肾、肝
11.0,斑条裸胸鳝血,凉、咸、涩,心
11.0,白饭豆,平、甘、淡,脾、肝
11.0,变叶木,寒、苦,肺、肝
11.0,斑条裸胸鳝,温、咸、涩,肺、心、大肠、肾
11.0,豹纹东方鲀鱼子,温、苦,肺、肝
11.0,青皮,温、苦、辛,肺、心、胆、脾、肝
11.0,红豆蔻,温、辛,肺、脾
11.0,山樱桃,寒、苦、辛、毒,肝
11.0,苦檀叶,温、辛,肺、胃、肝
11.0,苦竹叶,温、苦、辛,肺、胃、肝
11.0,磨盘草子,温、甘、淡,脾、肝
11.0,茉莉花,温、甘、辛,脾、肝
11.0,茉莉花露,温、甘、辛,脾、肝
11.0,野驴肾,温、咸、甘,肾、肝
11.0,牡荆沥,平、苦、辛,脾、肝
11.0,木瓜,平、辛,脾、肝
11.0,山蒟,温、辛,肺、脾
11.0,山橘叶,温、辛,肺、肝
11.0,山橿根,温、辛,肺、胃
11.0,山姜,温、辛,肺、胃
11.0,苜蓿,寒、苦、甘,脾、肝
11.0,南瓜须,温、苦、甘,脾、肝
11.0,南天竹叶,温、辛,脾、肝
11.0,披针骨牌蕨,温、苦、甘,肾、肝
11.0,山胡椒根,温、苦、辛,胃、肝
11.0,枇杷叶,平、咸、酸,肾、肝
11.0,山胡椒,温、辛,肺、胃
11.0,片姜黄,寒、咸,肾、肝
11.0,山杜仲,温、甘、辛,脾、肾、肝
11.0,人参须,寒、苦、甘,肺、心、肝
11.0,人尿,热、辛、毒,心、脾、肝
11.0,山麻黄,温、辛,肺、膀胱、脾
11.0,米仔兰,平、苦、毒,大肠、胃、脾、肝
11.0,猕猴骨,平、温、苦、辛、毒,脾、肾、肝
11.0,礞石,平、甘,脾、肾、肝
11.0,库页悬钩子,温、苦、辛,肺、胃、肝
11.0,宽叶紫萁,平、苦,肺、胃、肝
11.0,虫莲,温、辛,肝
11.0,蓝花棘豆,平、甘,肺、胃
11.0,乳香,温、苦、辛,心、脾、肝
11.0,苒苒草,温、辛、毒,心、胃
11.0,鲤鱼脑,寒、苦,肺、心、肝
11.0,鲤鱼血,温、辛,肺、心、肝
11.0,鳞始蕨,凉、苦、辛,肺
11.0,楼梯草,平、淡,肺
11.0,苦杏仁,平、甘、酸,肺、胃、肝
11.0,蝼蛄虾,温、辛,肺
11.0,山香果,温、甘、辛,肾、肝
11.0,山吴萸果,温、苦、辛,脾、肝
11.0,蚂蚁上树,平、苦,肺、胃、肝
11.0,一朵云叶,温、苦、甘、辛,肺、肝
11.0,毛贯众,凉、苦,膀胱、肝
11.0,毛黄连,温、辛,膀胱、肝
11.0,毛蕊老鹳草,凉、涩、辛,大肠、脾、肝
11.0,山皮条,温、苦、辛,肺、胃、肝
11.0,山柰,温、辛,胃、脾
11.0,山木通,温、苦、辛,膀胱、肝
11.0,山茱萸,温、酸,肾、肝
11.0,炮弹果,温、辛,肾
11.0,云南鼠刺,平、苦、辛,肺、肝
11.0,土蜂,温、辛、毒,肺
11.0,栀子皮,平、苦,肝
11.0,香叶,温、辛,肺、肝
11.0,香薷,温、辛,肺、胃
11.0,泽兰,温、苦、辛,脾、肝
11.0,香槐,温、辛,肝
11.0,香桂皮,温、辛,胃、脾、肝
11.0,枝儿条,温、辛,肺
11.0,皂荚,温、咸、辛、毒,肺、大肠
11.0,皂荚叶,温、辛,肺
11.0,皂荚子,温、辛、毒,肺、大肠
11.0,皂角刺,温、辛,肺、肝
11.0,八角茴香,温、甘、辛,胃、脾、肾、肝
11.0,香豆蔻,温、辛,肺、大肠、胃、肝
11.0,香椿子,温、苦、辛,肺、肝
11.0,走游草,温、辛,脾、肾、肝
11.0,皂荚蠹虫,平、辛,肾、肝
11.0,竹节香附,热、辛、毒,脾、肝
11.0,八仙过海,温、辛、毒,肺、大肠、胃、肝
11.0,竹象鼻虫,温、苦、辛,脾、肾、肝
11.0,徐长卿,温、辛,胃、肝
11.0,雪猪油,温、辛,脾
11.0,八角枫根,温、苦、辛、毒,心、肾、肝
11.0,香叶根,温、辛,胃、肝
11.0,香叶子,温、辛,胃
11.0,香橼,温、苦、辛、酸,肺、脾、肝
11.0,仙茅,温、辛、毒,肾、肝
11.0,紫葳根,寒、甘、辛,脾、肾、肝
11.0,半夏,温、辛、毒,肺、胃、脾
11.0,蚱蜢,温、甘、辛,肺、脾、肝
11.0,纤冠藤,温、甘、辛,肝
11.0,猪蓼子草,温、辛、毒,心、大肠、胃
11.0,巴豆,热、辛、毒,肺、大肠、胃、脾、肾、肝
11.0,猪毛蕨,温、涩、辛、毒,肾、肝
11.0,巴豆树根,温、辛、毒,心、肾、肝
11.0,辛夷,温、辛,肺、胃
11.0,雪猪骨,温、咸、辛,肾
11.0,珠兰,温、甘、辛,肝
11.0,钻石风,温、涩、辛,肺
11.0,中甸山楂,温、甘、酸,胃、脾、肝
11.0,细叶铁线莲,温、辛、毒,胃、肝
11.0,巴豆叶,温、辛、毒,大肠、三焦
11.0,珍珠风子,温、辛,肺
11.0,珍珠伞,温、苦、辛,肺、肾、肝
11.0,细香葱,温、辛,肺、胃
11.0,巴戟天,温、甘、辛,肾、肝
11.0,香樟根,温、辛,脾、肝
11.0,枳茹,温、辛,肾、肝
11.0,苋根,寒、辛,大肠、肝
11.0,紫苏子,温、辛,肺、大肠
11.0,止血扇菇,温、辛、毒,肝
11.0,雪里见,温、辛、毒,肾
11.0,鸭儿芹果,温、辛,胃、脾
11.0,益智仁,温、辛,脾、肾
11.0,原蚕蛾,温、咸,肾、肝
11.0,羽叶丁香,温、辛,胃、肾
11.0,洋金花,温、辛、毒,肺、肝
11.0,茵芋,温、苦、辛、毒,肾、肝
11.0,柚叶,温、苦、辛,脾、肝
11.0,衣鱼,温、咸,膀胱、肝
11.0,紫荆丫,平、苦、涩、毒,脾
11.0,艾叶,温、苦、辛,脾、肾、肝
11.0,直茎黄堇,寒、苦,心
11.0,岩松,寒、辛,肾、肝
11.0,羊山刺,温、辛、毒,肺、肝
11.0,夜明砂,寒、辛,肝
11.0,延胡索,温、苦、辛、毒,肺、心、胃、脾、肝
11.0,远志,温、苦、辛,心、脾、肾、肝
11.0,鱼藤,温、苦、辛、毒,肝
11.0,杨梅树皮,温、苦、涩、辛,胃、肝
11.0,芫荽茎,温、辛,肺、胃
11.0,芫花根,温、苦、辛、毒,肺、脾、肾、肝
11.0,鸢脚爪,温、咸、毒,肝
11.0,萤火,温、辛,肺、肝
11.0,银线草,温、苦、辛、毒,肺、心、肝
11.0,月桂子,温、辛,肺
11.0,云防风,温、甘、辛,肺、脾、肝
11.0,续随子茎中白汁,温、辛、毒,肺
11.0,续断,温、苦、辛,肾、肝
11.0,菥蓂子,温、辛,脾、肾、肝
11.0,鹰骨,温、咸、辛,肾、肝
11.0,雄黄,温、苦、辛、毒,心、胃、肝
11.0,新疆延胡索,温、苦、辛,脾、肝
11.0,蝤蛑,温、咸、辛,胃、脾
11.0,樱桃核,温、辛,肺
11.0,蝇虎,温、辛,脾、肝
11.0,豨仙草,温、苦、辛,肝
11.0,雪上一枝蒿,温、苦、辛、毒,肝
11.0,椰子油,温、辛,肺、脾
11.0,蘘荷子,温、辛,胃
11.0,蘘荷,温、辛,肺、肝
11.0,一叶萩,温、苦、辛、毒,脾、肾、肝
11.0,野花椒,温、辛、毒,胃
11.0,野黄皮,温、苦、辛,肺、肾、肝
11.0,云雾七,温、辛,脾、肾
11.0,云实蛀虫,温、甘、辛,脾、肝
11.0,云南山梅花,温、辛,肾、肝
11.0,野鸦椿子,温、苦、辛,胃、肾、肝
11.0,野芋,寒、辛、毒,心、肝
11.0,蟋蟀,温、咸、辛、毒,小肠、膀胱
11.0,土桂皮,温、甘、辛,胃、脾、肝
11.0,紫苏叶,温、辛,肺、胃、脾
11.0,紫石英,温、甘、辛、毒,肺、心、肾、肝
11.0,白木,温、苦、辛,肾、肝
11.0,中国金星蕨,凉、酸,肝
11.0,孜燃芹,温、辛,胃、肝
11.0,藏新马先蒿,平、苦,膀胱、肾、肝
11.0,沼蛙,凉、咸、辛,肾、肝
11.0,甜橙,温、苦、甘、辛,肝
11.0,豆蔻花,温、辛,肺、胃、脾
11.0,紫堇花,温、酸、毒,大肠
11.0,貒骨,温、辛,肺、肾
11.0,螳螂跌打,温、苦、辛,肝
11.0,檀香,温、辛,肺、胃、脾
11.0,皱果赤瓟,平、甘,肺、脾
11.0,鼍甲,温、辛、毒,肝
11.0,五香草,温、辛,肺、胃
11.0,五加皮,温、苦、甘、辛,肾、肝
11.0,五代同堂根,温、苦、辛,胃、肝
11.0,无名木皮,温、辛,肾
11.0,乌药子,温、辛,脾、肾
11.0,乌药叶,温、辛,脾、肾
11.0,白苏叶,温、辛,肺、脾
11.0,白苏子,温、辛、毒,肺、大肠、脾
11.0,铁筷子,温、辛、毒,肺、肝
11.0,紫花大将军,寒、苦,肺、脾、肾
11.0,铁线莲,温、苦、辛、毒,脾、肾、肝
11.0,猪秧秧,凉、苦、甘、辛,膀胱、肝
11.0,天仙子,温、苦、辛、毒,心、胃、肝
11.0,烟油,寒、苦、辛,心、肝
11.0,白花藤,温、苦、辛、毒,肝
11.0,榆钱,寒、平、甘、辛、酸、毒,脾、肝
11.0,天南星,温、苦、辛、毒,肺、脾、肝
11.0,天目木姜子,温、苦、辛,脾、肝
11.0,白芥,温、辛,肺
11.0,天韭,温、辛,肺
11.0,白芥子,温、辛,肺、心、心包、胃、脾、肝
11.0,樟树果,温、辛,胃、脾
11.0,乌药,温、辛,胃、膀胱、脾、肾、肝
11.0,术苗,温、甘,肾、肝
11.0,猪毛草,凉、苦、涩、毒,肺
11.0,总序蓟,平、甘,胃、脾
11.0,秃叶红豆树,温、辛,肝
11.0,兔皮毛,温、辛,肝
11.0,虎骨,温、甘、辛,肾、肝
11.0,珍珠莲根,missing,肝
11.0,透骨香,温、辛,肺、肾、肝
11.0,透骨草,温、辛,肺、肝
11.0,柘耳,missing,肺
11.0,中华高山耳蕨,温、辛,胃、脾
11.0,白辣蓼,温、辛,大肠、胃、肝
11.0,紫苏梗,温、辛,肺、胃、脾
11.0,乌头附子尖,热、辛、毒,肺、胃、肝
11.0,荜澄茄,温、辛,胃、膀胱、脾、肾
11.0,法半夏,温、辛,肺、胃、脾
11.0,佛手,温、苦、辛、酸,肺、脾、肝
11.0,小南木香,温、苦、辛,胃、脾、肝
11.0,小米柴,温、辛、毒,肝
11.0,小灵丹,寒、辛、毒,脾、肝
11.0,小九节铃,温、辛,脾、肾
11.0,苍术,温、苦、辛,胃、脾、肝
11.0,小茴香,温、辛,胃、膀胱、肾、肝
11.0,小花八角枫,温、苦、辛,胃、肝
11.0,樟梨子,温、辛,胃、肝
11.0,樟木,温、辛,脾、肝
11.0,樟树叶,温、辛,肺、心、脾
11.0,小黑牛,温、辛、毒,肝
11.0,半边风,温、辛,心
11.0,紫花络石,温、苦、辛、毒,肺、肝
11.0,紫金莲,温、甘、辛、毒,肝
11.0,小白薇,温、苦、辛,脾、肝
11.0,紫金血藤,温、涩、辛,脾、肝
11.0,小白撑,温、苦、辛、毒,肝
11.0,半枫荷根,温、甘、辛,脾、肝
11.0,紫楠根,温、辛,肝
11.0,白芷,温、辛,肺、胃、脾
11.0,小千金,温、苦、辛,肝
11.0,广藿香,温、辛,肺、胃、脾
11.0,干漆干漆,温、辛、毒,脾、肝
11.0,乌骨藤,温、涩、辛,肝
11.0,威灵仙,温、苦、咸、辛、毒,膀胱、肝
11.0,莴苣子,温、苦、辛,胃、肝
11.0,猪牙皂,温、咸、辛、毒,肺、大肠
11.0,维氏假瘤蕨,温、咸、涩、辛,脾、肾
11.0,淫羊藿,温、甘、辛,肾、肝
11.0,益智,温、辛,脾、肾
11.0,香加皮,温、苦、辛、毒,心、肾、肝
11.0,细辛,温、辛,肺、心、肾
11.0,蜈蚣,温、辛、毒,肝
11.0,紫荆根皮,平、苦、毒,脾、肾、肝
11.0,薇籽,温、辛,大肠、胆、肝
11.0,肉豆蔻,温、辛,大肠、胃、脾
11.0,千金子霜,温、辛、毒,大肠、肾、肝
11.0,小叶密花远志,温、苦、辛,肾、肝
11.0,鹧鸪麻,温、苦、毒,心、脾
11.0,小叶柳,温、辛,肝
11.0,小叶杜鹃,温、辛,肺
11.0,蒺藜,温、苦、辛、毒,肝
11.0,九香虫,温、咸,脾、肾、肝
11.0,中华观音座莲,凉、辛,肺、肾、肝
11.0,藁本,温、辛,膀胱
11.0,山柰山柰,温、辛,胃
11.0,炮姜,温、苦、辛,胃、脾、肝
11.0,千年健,温、苦、辛、毒,胃、肾、肝
11.0,斑点裸胸鳝血,凉、咸、涩,心
11.0,红藤,平、苦,大肠、胃
11.0,金铁锁,温、苦、辛、毒,肝
11.0,虎掌藤,寒、苦,missing
11.0,贺兰山南芥,寒、苦,心、胃、肝
11.0,金雀马尾参,温、辛,肺、肝
11.0,鲎尾,平、咸,大肠、肾、肝
11.0,黑印真鲨翅心,温、甘,肺、胃
11.0,金牛七,温、苦、辛、毒,肝
11.0,褐顶赤卒,寒、咸、甘,肺、肾、肝
11.0,金纳香,温、甘、辛,肝
11.0,灰沙燕,寒、苦、辛,肺
11.0,臭牡丹根,温、苦、辛,肺、脾、肾、肝
11.0,海鹞鱼,寒、平、咸、甘、毒,肾
11.0,华西柳叶菜,平、辛,肝
11.0,小芽虎耳草,寒、苦,肺
11.0,金环蛇,温、咸,肝
11.0,金耳环,温、苦、辛、毒,肺、胃、脾、肝
11.0,红药子,凉、苦、涩,大肠、胃、脾、肝
11.0,褐叶线蕨,平、甘,肺、肾、肝
11.0,金刀菜,温、涩、酸,胃、脾、肝
11.0,忽布筋骨草,寒、苦,肾、肝
11.0,金慈姑,温、辛、毒,胃、肝
11.0,华山梣,寒、苦,大肠、肝
11.0,降香,温、辛、毒,肺、心、脾、肝
11.0,合掌消,平、苦、毒,肺、脾
11.0,黄花仔,平、甘、辛,大肠、肝
11.0,黄胸鹀,温、咸、甘,脾、肾
11.0,尖槐藤,寒、甘、辛,胆、肝
11.0,吉林乌头,温、苦、辛、毒,胃、肝
11.0,黄包南星,寒、甘,肺、肝
11.0,花点魟,寒、苦,胃
11.0,海红豆,寒、毒,肺、心、脾
11.0,红花蕊木,寒、苦、辛,肺
11.0,芥菜,温、辛,肺、胃、肾、肝
11.0,黑蚂蚁,平、咸、毒,肺
11.0,红茴香叶,平、苦,肝
11.0,华中婆婆纳,寒、苦,肝
11.0,小花牡蒿,凉、甘,胆、肾、肝
11.0,鸡爪枝皮,温、辛,肺
11.0,火炭母草根,平、温、甘、酸、毒,心、胃
11.0,鸡爪草,温、甘、辛,肺、脾、肝
11.0,红天葵,凉、涩、甘、淡、酸、毒,肺、肝
11.0,褐毛橐吾,温、辛,心、胃
11.0,小皱蝽,温、咸、甘、辛,脾、肾
11.0,臭辣树,温、苦、辛,肺、肝
11.0,华东阳地蕨,寒、苦、甘,肺、肝
11.0,鸡骨香,温、苦、辛、毒,肺、心、胃、肾、肝
11.0,红泡刺藤,温、苦,大肠、肝
11.0,海南冷水花,凉、苦、辛,肝
11.0,黄龙须,热、苦、涩、毒,肾、肝
11.0,韭子,温、甘、辛,肾、肝
11.0,韭根,温、辛,胃、脾
11.0,旱生卷柏,平、涩、辛,肝
11.0,桦叶葡萄,平、涩,肝
11.0,海豘鱼,咸、毒,肺、脾
11.0,黑果拨毒散,温、辛,肾、肝
11.0,蒺藜花,温、辛,肝
11.0,草豆蔻,温、辛,胃、脾
11.0,黄波罗果,missing,missing
11.0,黄花羽扁豆,寒、苦,心
11.0,花白竹鼠,温、咸、甘,肺、肝
11.0,鲫鱼骨,温、咸,肝
11.0,蒟酱,温、辛,肺、脾
11.0,河套大黄,寒、苦,大肠、胃
11.0,鬼鲉肉,平、咸、甘,肾、肝
11.0,高梁火焰苞,寒、苦,肺、大肠、胃
11.0,昆明山海棠,温、苦、辛、毒,脾、肾、肝
11.0,管芽,平、甘、淡,膀胱、肾、肝
11.0,白蜡花,寒、苦,肺、大肠
11.0,草果,温、辛,胃、脾
11.0,光叶马鞍树,missing,missing
11.0,光叶山矾,平、甘,脾、肾、肝
11.0,广西九里香叶,温、苦、辛,肺、肝
11.0,小果唐松草根,寒、苦,肺、肝
11.0,广东金钱草,凉、平、涩、甘、辛、淡、毒,膀胱、胆、肾、肝
11.0,蒟酱叶,温、辛,肺、胃
11.0,褐背拟地鸦,寒、咸、甘,肺、胃
11.0,棘针,寒、辛,心、肝
11.0,韭菜,温、辛,肺、胃、脾、肾、肝
11.0,姜叶,温、辛,肺
11.0,姜炭,温、苦、涩、辛,脾、肾、肝
11.0,黄足蚁蛉,寒、咸、辛,心、大肠、脾、肾、肝
11.0,虎牙,missing,missing
11.0,姜三七,温、辛,肺、心
11.0,姜黄,温、苦、辛,脾、肝
11.0,急性子,温、苦、辛、毒,肺、肾、肝
11.0,虾子草,寒、苦、毒,心
11.0,红头小仙,平、苦,肺
11.0,枸橘叶,温、辛,肺、大肠、胃
11.0,枸橘,温、苦、辛,胃、肝
11.0,酒糟,温、甘、辛、毒,胃、肾、肝
11.0,酒饼叶,温、苦、辛、毒,脾、肝
11.0,酒饼婆,温、苦、辛,胃、肝
11.0,酒,温、苦、甘、辛、毒,肺、心、胃、肝
11.0,海蛾,平、苦、辛,肺、大肠
11.0,华南青皮木,凉、甘、淡,肾、肝
11.0,花斑裸鲤,平、咸、甘,肺、脾
11.0,菅茅根,温、甘、辛,肺、膀胱、肾、肝
11.0,假鹰爪根,温、辛、毒,脾、肝
11.0,假木通,温、甘、辛,肾、肝
11.0,假连翘,温、甘、辛、毒,肝
11.0,黄桷根,温、热、苦、涩、酸、毒,肾、肝
11.0,江南地不容,寒、辛,胃、脾、肝
11.0,见血飞,温、苦、辛,肺、肝
11.0,九翅豆蔻,温、辛,胃、脾
11.0,荷包牡丹根,温、苦、辛,肝
11.0,柳叶润楠,凉、苦、辛,心、肝
11.0,海芋,寒、辛、毒,心、大肠、胆、肝
11.0,窿缘桉叶,凉、苦、辛,脾
11.0,老婆子针线,凉、苦,心
11.0,鲮鱼,平、甘、毒,胃、脾、肾、肝
11.0,蘽根,平、甘,脾、肝
11.0,姥鲨肝油,平、甘,肾、肝
11.0,海南蒟,温、辛,胃、肝
11.0,绿芫青,平、咸、辛,肾、肝
11.0,裂叶榕,平、咸、涩,大肠、肾、肝
11.0,两色槭,温、辛,肝
11.0,临时救,凉、苦、毒,心、脾
11.0,烂茶叶,寒、苦,心
11.0,鲤下子,凉、苦、甘、酸,膀胱、肝
11.0,藜茎,平、甘、毒,肺
11.0,细叶青藤,寒、甘,肾、肝
11.0,琉璃草果实,平、苦、涩,肺、大肠
11.0,黄樟,温、苦、辛,肺、脾、肝
11.0,黄芫花,温、辛、毒,肺、肾
11.0,莲座通泉草,凉、苦、涩,肺、胆、肝
11.0,辽东栎皮,平、苦,心、脾
11.0,裂褶菌,平、甘,肾
11.0,小叶冷水花,凉、涩、淡,心
11.0,澜江百合,寒、苦、甘,肺、肝
11.0,罗浮槭,平、甘,肝
11.0,毛臂形草,平、甘,膀胱、肾
11.0,还亮草,温、苦、辛、毒,心、肾、肝
11.0,花脸细辛,温、辛、毒,肺、脾、肝
11.0,花椒簕,温、辛,肝
11.0,花椒根,温、辛、毒,膀胱、肾
11.0,花椒,温、辛、毒,肺、心、心包、脾、肾、肝
11.0,花姬蛙,温、苦、辛,肺、脾、肾、肝
11.0,花红叶,温、辛,肺
11.0,花拐藤根,温、苦、辛,肾、肝
11.0,花斑叶,温、辛,肺、脾、肾、肝
11.0,铃茵陈,寒、凉、苦、辛,肺、胃、肾、肝
11.0,硫磺,温、热、咸、甘、酸、毒,脾、肾、肝
11.0,虎掌草,温、苦、辛、毒,肺、胃、肝
11.0,老鼠耳,平、苦、毒,心
11.0,罗汉果叶,凉、苦,心
11.0,河乌,寒、咸、辛,心、肝
11.0,茴香虫,温、甘、辛,胃、肝
11.0,凌云南星,苦,肝
11.0,络石果,温、辛,肾、肝
11.0,胡椒,热、辛,肺、大肠、胃、脾、肾、肝
11.0,类梧桐,寒、平、苦、涩、甘,心、脾
11.0,辣味乳菇,温、辛,肾、肝
11.0,澜沧扁担杆,凉、苦、涩,肾、肝
11.0,楝叶,寒、苦、毒,肺、大肠、肝
11.0,甘菊花露,寒、苦、甘、毒,肺、肝
11.0,吕氏裸胸鳝血,凉、咸、涩,心
11.0,黄皮根,温、苦、辛,胃、肝
11.0,黑壳楠,温、苦、辛,胃、肝
11.0,黑节草,温、苦、辛,肾、肝
11.0,江豚,寒、苦、甘,心、脾、肝
11.0,坚荚树,寒、苦,肝
11.0,秤砣梨,温、涩、酸,肝
11.0,荚蒾子,甘,大肠
11.0,鲸鲨胆,寒、苦,心
11.0,秤砣梨根,温、涩、酸,肾、肝
11.0,蔊菜,温、苦、辛,肺、肝
11.0,尖叶铁角蕨,寒、苦,肺、膀胱、肝
11.0,锯缘青蟹,温、咸、甘,肾、肝
11.0,金仙草,凉、苦,肺
